,activity,locality,traveling,domestic,date,day,month,year,period
486,False,Graz,False,False,1252-10-20,20,10,1252,1
487,False,Graz,False,False,1252-10-21,21,10,1252,1
488,False,Graz,False,False,1252-10-22,22,10,1252,1
489,False,Graz,False,False,1252-10-23,23,10,1252,1
490,False,Graz,False,False,1252-10-24,24,10,1252,1
491,False,Graz,False,False,1252-10-25,25,10,1252,1
492,False,Graz,False,False,1252-10-26,26,10,1252,1
493,False,Graz,False,False,1252-10-27,27,10,1252,1
494,False,Graz,False,False,1252-10-28,28,10,1252,1
495,False,Graz,False,False,1252-10-29,29,10,1252,1
496,False,Graz,True,False,1252-10-30,30,10,1252,1
497,False,False,True,False,1252-10-31,31,10,1252,1
498,False,False,True,False,1252-11-01,1,11,1252,1
499,False,False,True,False,1252-11-02,2,11,1252,1
500,False,False,True,False,1252-11-03,3,11,1252,1
501,False,False,True,False,1252-11-04,4,11,1252,1
502,False,False,True,False,1252-11-05,5,11,1252,1
503,False,False,True,False,1252-11-06,6,11,1252,1
504,False,False,True,False,1252-11-07,7,11,1252,1
505,False,False,True,False,1252-11-08,8,11,1252,1
506,False,False,True,False,1252-11-09,9,11,1252,1
507,False,False,True,False,1252-11-10,10,11,1252,1
508,False,False,True,False,1252-11-11,11,11,1252,1
509,False,False,True,False,1252-11-12,12,11,1252,1
510,False,False,True,False,1252-11-13,13,11,1252,1
511,False,Linz,False,False,1252-11-14,14,11,1252,1
512,False,Linz,False,True,1252-11-15,15,11,1252,1
513,False,Linz,False,True,1252-11-16,16,11,1252,1
514,False,Linz,False,True,1252-11-17,17,11,1252,1
515,False,Linz,False,True,1252-11-18,18,11,1252,1
516,False,Linz,False,True,1252-11-19,19,11,1252,1
517,False,Linz,False,True,1252-11-20,20,11,1252,1
518,False,Linz,False,True,1252-11-21,21,11,1252,1
519,False,Linz,False,True,1252-11-22,22,11,1252,1
520,False,Linz,False,True,1252-11-23,23,11,1252,1
521,False,Linz,False,True,1252-11-24,24,11,1252,1
522,False,Linz,False,True,1252-11-25,25,11,1252,1
523,False,Linz,False,True,1252-11-26,26,11,1252,1
524,False,Linz,False,True,1252-11-27,27,11,1252,1
525,True,Linz,False,False,1252-11-28,28,11,1252,1
526,True,Linz,False,True,1252-11-29,29,11,1252,1
527,False,Linz,False,True,1252-11-30,30,11,1252,1
528,False,Linz,True,True,1252-12-01,1,12,1252,1
529,False,False,True,True,1252-12-02,2,12,1252,1
530,False,False,True,True,1252-12-03,3,12,1252,1
531,False,False,True,True,1252-12-04,4,12,1252,1
532,False,False,True,True,1252-12-05,5,12,1252,1
533,False,False,True,True,1252-12-06,6,12,1252,1
534,False,Krems an der Donau,False,True,1252-12-07,7,12,1252,1
535,False,Krems an der Donau,False,True,1252-12-08,8,12,1252,1
536,True,Krems an der Donau,False,True,1252-12-09,9,12,1252,1
537,False,Krems an der Donau,False,True,1252-12-10,10,12,1252,1
538,False,Krems an der Donau,False,True,1252-12-11,11,12,1252,1
539,False,Krems an der Donau,False,True,1252-12-12,12,12,1252,1
540,False,Krems an der Donau,False,True,1252-12-13,13,12,1252,1
541,False,Krems an der Donau,False,True,1252-12-14,14,12,1252,1
542,False,Krems an der Donau,False,True,1252-12-15,15,12,1252,1
543,False,Krems an der Donau,False,True,1252-12-16,16,12,1252,1
544,False,Krems an der Donau,False,True,1252-12-17,17,12,1252,1
545,False,Krems an der Donau,False,True,1252-12-18,18,12,1252,1
546,False,Krems an der Donau,False,True,1252-12-19,19,12,1252,1
547,False,Krems an der Donau,False,True,1252-12-20,20,12,1252,1
548,False,Krems an der Donau,False,True,1252-12-21,21,12,1252,1
549,False,Krems an der Donau,False,True,1252-12-22,22,12,1252,1
550,False,Krems an der Donau,False,True,1252-12-23,23,12,1252,1
551,False,Krems an der Donau,False,True,1252-12-24,24,12,1252,1
552,False,Krems an der Donau,False,True,1252-12-25,25,12,1252,1
553,False,Krems an der Donau,False,True,1252-12-26,26,12,1252,1
554,False,Krems an der Donau,False,True,1252-12-27,27,12,1252,1
555,False,Krems an der Donau,False,True,1252-12-28,28,12,1252,1
556,False,Krems an der Donau,True,True,1252-12-29,29,12,1252,1
557,False,False,True,True,1252-12-30,30,12,1252,1
558,False,False,True,True,1252-12-31,31,12,1252,1
559,False,Wien,False,True,1253-01-01,1,1,1253,1
560,False,Wien,False,True,1253-01-02,2,1,1253,1
561,False,Wien,False,True,1253-01-03,3,1,1253,1
562,False,Wien,False,True,1253-01-04,4,1,1253,1
563,False,Wien,False,True,1253-01-05,5,1,1253,1
564,False,Wien,False,True,1253-01-06,6,1,1253,1
565,False,Wien,False,True,1253-01-07,7,1,1253,1
566,False,Wien,False,True,1253-01-08,8,1,1253,1
567,False,Wien,False,True,1253-01-09,9,1,1253,1
568,False,Wien,False,True,1253-01-10,10,1,1253,1
569,False,Wien,False,True,1253-01-11,11,1,1253,1
570,False,Wien,False,True,1253-01-12,12,1,1253,1
571,False,Wien,False,True,1253-01-13,13,1,1253,1
572,False,Wien,False,True,1253-01-14,14,1,1253,1
573,False,Wien,False,True,1253-01-15,15,1,1253,1
574,False,Wien,False,True,1253-01-16,16,1,1253,1
575,False,Wien,False,True,1253-01-17,17,1,1253,1
576,False,Wien,False,True,1253-01-18,18,1,1253,1
577,False,Wien,False,True,1253-01-19,19,1,1253,1
578,True,Wien,False,False,1253-01-20,20,1,1253,1
579,False,Wien,False,False,1253-01-21,21,1,1253,1
580,False,Wien,False,False,1253-01-22,22,1,1253,1
581,False,Wien,False,False,1253-01-23,23,1,1253,1
582,False,Wien,False,False,1253-01-24,24,1,1253,1
583,False,Wien,False,False,1253-01-25,25,1,1253,1
584,False,Wien,False,False,1253-01-26,26,1,1253,1
585,False,Wien,False,False,1253-01-27,27,1,1253,1
586,False,Wien,False,False,1253-01-28,28,1,1253,1
587,False,Wien,False,False,1253-01-29,29,1,1253,1
588,False,Wien,False,False,1253-01-30,30,1,1253,1
589,False,Wien,False,False,1253-01-31,31,1,1253,1
590,False,Wien,False,False,1253-02-01,1,2,1253,1
591,False,Wien,False,False,1253-02-02,2,2,1253,1
592,False,Wien,False,False,1253-02-03,3,2,1253,1
593,False,Wien,False,False,1253-02-04,4,2,1253,1
594,False,Wien,False,False,1253-02-05,5,2,1253,1
595,False,Wien,False,False,1253-02-06,6,2,1253,1
596,False,Wien,False,False,1253-02-07,7,2,1253,1
597,False,Wien,False,False,1253-02-08,8,2,1253,1
598,False,Wien,False,False,1253-02-09,9,2,1253,1
599,False,Wien,False,False,1253-02-10,10,2,1253,1
600,False,Wien,False,False,1253-02-11,11,2,1253,1
601,False,Wien,False,False,1253-02-12,12,2,1253,1
602,False,Wien,False,False,1253-02-13,13,2,1253,1
603,False,Wien,False,False,1253-02-14,14,2,1253,1
604,False,Wien,False,False,1253-02-15,15,2,1253,1
605,False,Wien,False,False,1253-02-16,16,2,1253,1
606,False,Wien,False,False,1253-02-17,17,2,1253,1
607,True,Wien,False,True,1253-02-18,18,2,1253,1
608,False,Wien,False,True,1253-02-19,19,2,1253,1
609,False,Wien,False,True,1253-02-20,20,2,1253,1
610,False,Wien,False,True,1253-02-21,21,2,1253,1
611,False,Wien,False,True,1253-02-22,22,2,1253,1
612,False,Wien,False,True,1253-02-23,23,2,1253,1
613,False,Wien,False,True,1253-02-24,24,2,1253,1
614,False,Wien,False,True,1253-02-25,25,2,1253,1
615,False,Wien,False,True,1253-02-26,26,2,1253,1
616,False,Wien,False,True,1253-02-27,27,2,1253,1
617,False,Wien,False,True,1253-02-28,28,2,1253,1
618,False,Wien,False,True,1253-03-01,1,3,1253,1
619,False,Wien,False,True,1253-03-02,2,3,1253,1
620,False,Wien,False,True,1253-03-03,3,3,1253,1
621,False,Wien,False,True,1253-03-04,4,3,1253,1
622,False,Wien,True,False,1253-03-05,5,3,1253,1
623,False,False,True,False,1253-03-06,6,3,1253,1
624,False,False,True,False,1253-03-07,7,3,1253,1
625,False,False,True,False,1253-03-08,8,3,1253,1
626,False,False,True,False,1253-03-09,9,3,1253,1
627,False,False,True,False,1253-03-10,10,3,1253,1
628,False,False,True,False,1253-03-11,11,3,1253,1
629,False,False,True,False,1253-03-12,12,3,1253,1
630,False,False,True,False,1253-03-13,13,3,1253,1
631,False,False,True,False,1253-03-14,14,3,1253,1
632,False,False,True,False,1253-03-15,15,3,1253,1
633,False,False,True,False,1253-03-16,16,3,1253,1
634,False,Praha,False,False,1253-03-17,17,3,1253,1
635,False,Praha,False,False,1253-03-18,18,3,1253,1
636,False,Praha,False,False,1253-03-19,19,3,1253,1
637,False,Praha,False,False,1253-03-20,20,3,1253,1
638,False,Praha,False,False,1253-03-21,21,3,1253,1
639,False,Praha,False,False,1253-03-22,22,3,1253,1
640,False,Praha,False,False,1253-03-23,23,3,1253,1
641,False,Praha,False,False,1253-03-24,24,3,1253,1
642,False,Praha,False,False,1253-03-25,25,3,1253,1
643,False,Praha,False,False,1253-03-26,26,3,1253,1
644,False,Praha,False,False,1253-03-27,27,3,1253,1
645,False,Praha,False,False,1253-03-28,28,3,1253,1
646,False,Praha,False,False,1253-03-29,29,3,1253,1
647,False,Praha,False,False,1253-03-30,30,3,1253,1
648,False,Praha,False,False,1253-03-31,31,3,1253,1
649,True,Praha,False,False,1253-04-01,1,4,1253,1
650,False,Praha,False,False,1253-04-02,2,4,1253,1
651,False,Praha,False,False,1253-04-03,3,4,1253,1
652,False,Praha,False,False,1253-04-04,4,4,1253,1
653,False,Praha,False,False,1253-04-05,5,4,1253,1
654,True,Praha,False,False,1253-04-06,6,4,1253,1
655,False,Praha,False,False,1253-04-07,7,4,1253,1
656,False,Praha,False,False,1253-04-08,8,4,1253,1
657,False,Praha,False,False,1253-04-09,9,4,1253,1
658,False,Praha,False,False,1253-04-10,10,4,1253,1
659,False,Praha,True,False,1253-04-11,11,4,1253,1
660,False,False,True,False,1253-04-12,12,4,1253,1
661,False,False,True,False,1253-04-13,13,4,1253,1
662,False,False,True,False,1253-04-14,14,4,1253,1
663,False,False,True,False,1253-04-15,15,4,1253,1
664,False,False,True,False,1253-04-16,16,4,1253,1
665,False,False,True,False,1253-04-17,17,4,1253,1
666,False,False,True,False,1253-04-18,18,4,1253,1
667,False,False,True,False,1253-04-19,19,4,1253,1
668,False,False,True,False,1253-04-20,20,4,1253,1
669,False,False,True,False,1253-04-21,21,4,1253,1
670,False,False,True,False,1253-04-22,22,4,1253,1
671,False,False,True,False,1253-04-23,23,4,1253,1
672,False,Wiener Neustadt,False,False,1253-04-24,24,4,1253,1
673,False,Wiener Neustadt,False,True,1253-04-25,25,4,1253,1
674,False,Wiener Neustadt,False,True,1253-04-26,26,4,1253,1
675,False,Wiener Neustadt,False,True,1253-04-27,27,4,1253,1
676,False,Wiener Neustadt,False,True,1253-04-28,28,4,1253,1
677,True,Wiener Neustadt,False,True,1253-04-29,29,4,1253,1
678,False,Wiener Neustadt,False,True,1253-04-30,30,4,1253,1
679,False,Wiener Neustadt,False,True,1253-05-01,1,5,1253,1
680,False,Wiener Neustadt,False,True,1253-05-02,2,5,1253,1
681,False,Wiener Neustadt,False,True,1253-05-03,3,5,1253,1
682,False,Wiener Neustadt,True,False,1253-05-04,4,5,1253,1
683,False,False,True,False,1253-05-05,5,5,1253,1
684,False,False,True,False,1253-05-06,6,5,1253,1
685,False,False,True,False,1253-05-07,7,5,1253,1
686,False,False,True,False,1253-05-08,8,5,1253,1
687,False,False,True,False,1253-05-09,9,5,1253,1
688,False,False,True,False,1253-05-10,10,5,1253,1
689,False,False,True,False,1253-05-11,11,5,1253,1
690,False,Leoben,False,False,1253-05-12,12,5,1253,1
691,False,Leoben,False,False,1253-05-13,13,5,1253,1
692,False,Leoben,False,False,1253-05-14,14,5,1253,1
693,False,Leoben,False,False,1253-05-15,15,5,1253,1
694,False,Leoben,False,False,1253-05-16,16,5,1253,1
695,True,Leoben,False,False,1253-05-17,17,5,1253,1
696,False,Leoben,False,False,1253-05-18,18,5,1253,1
697,False,Leoben,False,False,1253-05-19,19,5,1253,1
698,False,Leoben,False,False,1253-05-20,20,5,1253,1
699,False,Leoben,True,False,1253-05-21,21,5,1253,1
700,False,False,True,False,1253-05-22,22,5,1253,1
701,False,False,True,False,1253-05-23,23,5,1253,1
702,False,False,True,False,1253-05-24,24,5,1253,1
703,False,False,True,False,1253-05-25,25,5,1253,1
704,False,False,True,False,1253-05-26,26,5,1253,1
705,False,False,True,False,1253-05-27,27,5,1253,1
706,False,False,True,False,1253-05-28,28,5,1253,1
707,False,False,True,False,1253-05-29,29,5,1253,1
708,False,False,True,False,1253-05-30,30,5,1253,1
709,False,False,True,False,1253-05-31,31,5,1253,1
710,False,Krems an der Donau,False,False,1253-06-01,1,6,1253,1
711,False,Krems an der Donau,False,True,1253-06-02,2,6,1253,1
712,False,Krems an der Donau,False,True,1253-06-03,3,6,1253,1
713,False,Krems an der Donau,False,True,1253-06-04,4,6,1253,1
714,True,Krems an der Donau,False,True,1253-06-05,5,6,1253,1
715,False,Krems an der Donau,False,True,1253-06-06,6,6,1253,1
716,False,Krems an der Donau,False,True,1253-06-07,7,6,1253,1
717,False,Krems an der Donau,False,True,1253-06-08,8,6,1253,1
718,False,Krems an der Donau,False,True,1253-06-09,9,6,1253,1
719,False,Krems an der Donau,False,True,1253-06-10,10,6,1253,1
720,False,Krems an der Donau,False,True,1253-06-11,11,6,1253,1
721,False,Krems an der Donau,False,True,1253-06-12,12,6,1253,1
722,False,Krems an der Donau,False,True,1253-06-13,13,6,1253,1
723,False,Krems an der Donau,False,True,1253-06-14,14,6,1253,1
724,False,Krems an der Donau,False,True,1253-06-15,15,6,1253,1
725,False,Krems an der Donau,False,True,1253-06-16,16,6,1253,1
726,False,Krems an der Donau,False,True,1253-06-17,17,6,1253,1
727,False,Krems an der Donau,False,True,1253-06-18,18,6,1253,1
728,False,Krems an der Donau,False,True,1253-06-19,19,6,1253,1
729,False,Krems an der Donau,False,True,1253-06-20,20,6,1253,1
730,False,Krems an der Donau,False,True,1253-06-21,21,6,1253,1
731,False,Krems an der Donau,True,False,1253-06-22,22,6,1253,1
732,False,False,True,False,1253-06-23,23,6,1253,1
733,False,False,True,False,1253-06-24,24,6,1253,1
734,False,False,True,False,1253-06-25,25,6,1253,1
735,False,False,True,False,1253-06-26,26,6,1253,1
736,False,Brno,False,False,1253-06-27,27,6,1253,1
737,False,Brno,False,False,1253-06-28,28,6,1253,1
738,False,Brno,False,False,1253-06-29,29,6,1253,1
739,False,Brno,False,False,1253-06-30,30,6,1253,1
740,False,Brno,False,False,1253-07-01,1,7,1253,1
741,False,Brno,False,False,1253-07-02,2,7,1253,1
742,False,Brno,False,False,1253-07-03,3,7,1253,1
743,False,Brno,False,False,1253-07-04,4,7,1253,1
744,False,Brno,False,False,1253-07-05,5,7,1253,1
745,False,Brno,False,False,1253-07-06,6,7,1253,1
746,False,Brno,False,False,1253-07-07,7,7,1253,1
747,False,Brno,False,False,1253-07-08,8,7,1253,1
748,False,Brno,False,False,1253-07-09,9,7,1253,1
749,False,Brno,False,False,1253-07-10,10,7,1253,1
750,False,Brno,False,False,1253-07-11,11,7,1253,1
751,False,Brno,False,False,1253-07-12,12,7,1253,1
752,True,Brno,False,False,1253-07-13,13,7,1253,1
753,False,Brno,False,False,1253-07-14,14,7,1253,1
754,False,Brno,False,False,1253-07-15,15,7,1253,1
755,False,Brno,False,False,1253-07-16,16,7,1253,1
756,False,Brno,False,False,1253-07-17,17,7,1253,1
757,False,Brno,False,False,1253-07-18,18,7,1253,1
758,False,Brno,False,False,1253-07-19,19,7,1253,1
759,False,Brno,False,False,1253-07-20,20,7,1253,1
760,False,Brno,False,False,1253-07-21,21,7,1253,1
761,False,Brno,False,False,1253-07-22,22,7,1253,1
762,False,Brno,True,False,1253-07-23,23,7,1253,1
763,False,False,True,False,1253-07-24,24,7,1253,1
764,False,False,True,False,1253-07-25,25,7,1253,1
765,False,Olomouc,False,False,1253-07-26,26,7,1253,1
766,False,Olomouc,False,False,1253-07-27,27,7,1253,1
767,False,Olomouc,False,False,1253-07-28,28,7,1253,1
768,False,Olomouc,False,False,1253-07-29,29,7,1253,1
769,False,Olomouc,False,False,1253-07-30,30,7,1253,1
770,False,Olomouc,False,False,1253-07-31,31,7,1253,1
771,False,Olomouc,False,False,1253-08-01,1,8,1253,1
772,False,Olomouc,False,False,1253-08-02,2,8,1253,1
773,False,Olomouc,False,False,1253-08-03,3,8,1253,1
774,False,Olomouc,False,False,1253-08-04,4,8,1253,1
775,True,Olomouc,False,False,1253-08-05,5,8,1253,1
776,False,Olomouc,False,False,1253-08-06,6,8,1253,1
777,False,Olomouc,False,False,1253-08-07,7,8,1253,1
778,False,Olomouc,False,False,1253-08-08,8,8,1253,1
779,False,Olomouc,False,False,1253-08-09,9,8,1253,1
780,False,Olomouc,False,False,1253-08-10,10,8,1253,1
781,False,Olomouc,False,False,1253-08-11,11,8,1253,1
782,False,Olomouc,False,False,1253-08-12,12,8,1253,1
783,False,Olomouc,False,False,1253-08-13,13,8,1253,1
784,False,Olomouc,False,False,1253-08-14,14,8,1253,1
785,False,Olomouc,False,False,1253-08-15,15,8,1253,1
786,False,Olomouc,True,False,1253-08-16,16,8,1253,1
787,False,False,True,False,1253-08-17,17,8,1253,1
788,False,False,True,False,1253-08-18,18,8,1253,1
789,False,False,True,False,1253-08-19,19,8,1253,1
790,False,False,True,False,1253-08-20,20,8,1253,1
791,False,False,True,False,1253-08-21,21,8,1253,1
792,False,False,True,False,1253-08-22,22,8,1253,1
793,False,False,True,False,1253-08-23,23,8,1253,1
794,False,False,True,False,1253-08-24,24,8,1253,1
795,False,False,True,False,1253-08-25,25,8,1253,1
796,False,False,True,False,1253-08-26,26,8,1253,1
797,False,Praha,False,False,1253-08-27,27,8,1253,1
798,False,Praha,False,False,1253-08-28,28,8,1253,1
799,False,Praha,False,False,1253-08-29,29,8,1253,1
800,False,Praha,False,False,1253-08-30,30,8,1253,1
801,False,Praha,False,False,1253-08-31,31,8,1253,1
802,False,Praha,False,False,1253-09-01,1,9,1253,1
803,False,Praha,False,False,1253-09-02,2,9,1253,1
804,False,Praha,False,False,1253-09-03,3,9,1253,1
805,False,Praha,False,False,1253-09-04,4,9,1253,1
806,False,Praha,False,False,1253-09-05,5,9,1253,1
807,True,Praha,True,False,1253-09-06,6,9,1253,1
808,False,False,True,False,1253-09-07,7,9,1253,1
809,False,False,True,False,1253-09-08,8,9,1253,1
810,False,False,True,False,1253-09-09,9,9,1253,1
811,False,False,True,False,1253-09-10,10,9,1253,1
812,False,False,True,False,1253-09-11,11,9,1253,1
813,False,False,True,False,1253-09-12,12,9,1253,1
814,False,False,True,False,1253-09-13,13,9,1253,1
815,False,False,True,False,1253-09-14,14,9,1253,1
816,False,False,True,False,1253-09-15,15,9,1253,1
817,False,False,True,False,1253-09-16,16,9,1253,1
818,True,Krems an der Donau,True,True,1253-09-17,17,9,1253,1
819,False,False,True,True,1253-09-18,18,9,1253,1
820,False,False,True,True,1253-09-19,19,9,1253,1
821,True,Kleinweikersdorf,False,True,1253-09-20,20,9,1253,1
822,False,Kleinweikersdorf,False,True,1253-09-21,21,9,1253,1
823,False,Kleinweikersdorf,False,True,1253-09-22,22,9,1253,1
824,False,Kleinweikersdorf,True,True,1253-09-23,23,9,1253,2
825,False,False,True,True,1253-09-24,24,9,1253,2
826,False,Wien,False,True,1253-09-25,25,9,1253,2
827,False,Wien,False,True,1253-09-26,26,9,1253,2
828,True,Wien,False,True,1253-09-27,27,9,1253,2
829,False,Wien,False,True,1253-09-28,28,9,1253,2
830,False,Wien,False,True,1253-09-29,29,9,1253,2
831,False,Wien,False,True,1253-09-30,30,9,1253,2
832,False,Wien,True,True,1253-10-01,1,10,1253,2
833,False,False,True,True,1253-10-02,2,10,1253,2
834,False,False,True,True,1253-10-03,3,10,1253,2
835,False,False,True,True,1253-10-04,4,10,1253,2
836,False,False,True,True,1253-10-05,5,10,1253,2
837,False,False,True,True,1253-10-06,6,10,1253,2
838,False,False,True,True,1253-10-07,7,10,1253,2
839,False,False,True,True,1253-10-08,8,10,1253,2
840,False,False,True,True,1253-10-09,9,10,1253,2
841,False,False,True,True,1253-10-10,10,10,1253,2
842,False,False,True,True,1253-10-11,11,10,1253,2
843,False,False,True,True,1253-10-12,12,10,1253,2
844,False,Praha,False,True,1253-10-13,13,10,1253,2
845,False,Praha,False,True,1253-10-14,14,10,1253,2
846,False,Praha,False,True,1253-10-15,15,10,1253,2
847,False,Praha,False,True,1253-10-16,16,10,1253,2
848,True,Praha,False,False,1253-10-17,17,10,1253,2
849,False,Praha,False,False,1253-10-18,18,10,1253,2
850,False,Praha,False,False,1253-10-19,19,10,1253,2
851,False,Praha,False,False,1253-10-20,20,10,1253,2
852,False,Praha,False,False,1253-10-21,21,10,1253,2
853,False,Praha,False,False,1253-10-22,22,10,1253,2
854,False,Praha,False,False,1253-10-23,23,10,1253,2
855,False,Praha,False,False,1253-10-24,24,10,1253,2
856,False,Praha,False,False,1253-10-25,25,10,1253,2
857,False,Praha,False,False,1253-10-26,26,10,1253,2
858,False,Praha,False,False,1253-10-27,27,10,1253,2
859,False,Praha,False,False,1253-10-28,28,10,1253,2
860,False,Praha,False,False,1253-10-29,29,10,1253,2
861,False,Praha,False,False,1253-10-30,30,10,1253,2
862,False,Praha,False,False,1253-10-31,31,10,1253,2
863,False,Praha,False,False,1253-11-01,1,11,1253,2
864,False,Praha,False,False,1253-11-02,2,11,1253,2
865,False,Praha,False,False,1253-11-03,3,11,1253,2
866,False,Praha,False,False,1253-11-04,4,11,1253,2
867,False,Praha,False,False,1253-11-05,5,11,1253,2
868,False,Praha,False,False,1253-11-06,6,11,1253,2
869,False,Praha,False,False,1253-11-07,7,11,1253,2
